mu,seed,cell_id,n,k
0.01,83,4,1010,985
0.01,83,5,9,7
0.01,83,6,994,595
0.01,83,7,10,6
0.01,83,8,994,740
0.01,83,9,10,6
0.01,83,10,942,867
0.01,83,11,9,9
0.01,84,0,965,639
0.01,84,1,11,6
0.01,84,2,1000,814
0.01,84,3,13,8
0.01,84,4,987,960
0.01,84,5,9,8
0.01,84,6,999,574
0.01,84,7,12,8
0.01,84,8,988,758
0.01,84,9,6,3
0.01,84,10,1001,902
0.01,84,11,9,7
0.01,85,0,966,635
0.01,85,1,10,3
0.01,85,2,981,812
0.01,85,3,13,9
0.01,85,4,978,950
0.01,85,5,7,5
0.01,85,6,1036,654
0.01,85,7,10,7
0.01,85,8,950,729
0.01,85,9,16,11
0.01,85,10,1025,932
0.01,85,11,8,6
0.01,86,0,1030,705
0.01,86,1,11,6
0.01,86,2,990,797
0.01,86,3,12,9
0.01,86,4,897,863
0.01,86,5,9,6
0.01,86,6,1024,610
0.01,86,7,8,3
0.01,86,8,1003,772
0.01,86,9,16,11
0.01,86,10,989,899
0.01,86,11,11,9
0.01,87,0,990,646
0.01,87,1,7,1
0.01,87,2,1004,810
0.01,87,3,7,5
0.01,87,4,1002,966
0.01,87,5,12,9
0.01,87,6,956,571
0.01,87,7,3,0
0.01,87,8,998,769
0.01,87,9,14,7
0.01,87,10,995,913
0.01,87,11,12,11
0.01,88,0,965,623
0.01,88,1,11,8
0.01,88,2,1011,825
0.01,88,3,6,2
0.01,88,4,987,970
0.01,88,5,7,3
0.01,88,6,979,614
0.01,88,7,11,4
0.01,88,8,1031,796
0.01,88,9,13,10
0.01,88,10,971,885
0.01,88,11,8,7
0.01,89,0,991,660
0.01,89,1,12,4
0.01,89,2,959,769
0.01,89,3,14,6
0.01,89,4,1009,981
0.01,89,5,10,9
0.01,89,6,960,580
0.01,89,7,7,5
0.01,89,8,1012,793
0.01,89,9,12,6
0.01,89,10,1005,906
0.01,89,11,9,5
0.01,90,0,980,651
0.01,90,1,10,6
0.01,90,2,985,811
0.01,90,3,6,4
0.01,90,4,1000,974
0.01,90,5,9,9
0.01,90,6,986,623
0.01,90,7,13,9
0.01,90,8,997,769
0.01,90,9,11,7
0.01,90,10,995,918
0.01,90,11,8,7
0.01,91,0,959,644
0.01,91,1,13,8
0.01,91,2,970,791
0.01,91,3,14,9
0.01,91,4,973,931
0.01,91,5,9,6
0.01,91,6,1043,634
0.01,91,7,13,8
0.01,91,8,1013,756
0.01,91,9,10,6
0.01,91,10,976,889
0.01,91,11,7,5
0.01,92,0,1035,680
0.01,92,1,9,4
0.01,92,2,1005,827
0.01,92,3,13,3
0.01,92,4,977,944
0.01,92,5,11,8
0.01,92,6,968,587
0.01,92,7,7,5
0.01,92,8,990,747
0.01,92,9,9,8
0.01,92,10,965,881
0.01,92,11,11,9
0.01,93,0,1058,725
0.01,93,1,9,3
0.01,93,2,972,774
0.01,93,3,5,3
0.01,93,4,943,917
0.01,93,5,17,14
0.01,93,6,995,594
0.01,93,7,15,8
0.01,93,8,989,757
0.01,93,9,15,11
0.01,93,10,977,884
0.01,93,11,5,5
0.01,94,0,963,623
0.01,94,1,12,8
0.01,94,2,979,796
0.01,94,3,8,5
0.01,94,4,993,961
0.01,94,5,8,6
0.01,94,6,987,581
0.01,94,7,9,6
0.01,94,8,1036,777
0.01,94,9,7,5
0.01,94,10,990,890
0.01,94,11,8,7
0.01,95,0,980,640
0.01,95,1,8,4
0.01,95,2,999,835
0.01,95,3,10,9
0.01,95,4,959,937
0.01,95,5,13,7
0.01,95,6,1017,619
0.01,95,7,10,5
0.01,95,8,975,727
0.01,95,9,9,7
0.01,95,10,1007,912
0.01,95,11,13,11
0.01,96,0,1006,654
0.01,96,1,10,2
0.01,96,2,1037,881
0.01,96,3,16,9
0.01,96,4,1010,979
0.01,96,5,12,10
0.01,96,6,966,571
0.01,96,7,9,6
0.01,96,8,976,745
0.01,96,9,10,6
0.01,96,10,937,854
0.01,96,11,11,5
0.01,97,0,1020,692
0.01,97,1,10,5
0.01,97,2,1065,862
0.01,97,3,12,7
0.01,97,4,963,941
0.01,97,5,8,8
0.01,97,6,964,605
0.01,97,7,7,5
0.01,97,8,953,718
0.01,97,9,5,4
0.01,97,10,978,911
0.01,97,11,15,12
0.01,98,0,979,645
0.01,98,1,6,2
0.01,98,2,1005,823
0.01,98,3,5,1
0.01,98,4,991,955
0.01,98,5,7,5
0.01,98,6,981,613
0.01,98,7,9,4
0.01,98,8,982,727
0.01,98,9,11,7
0.01,98,10,1013,910
0.01,98,11,11,11
0.01,99,0,998,675
0.01,99,1,10,3
0.01,99,2,1017,845
0.01,99,3,10,4
0.01,99,4,983,955
0.01,99,5,15,10
0.01,99,6,981,591
0.01,99,7,9,5
0.01,99,8,980,730
0.01,99,9,15,12
0.01,99,10,973,880
0.01,99,11,9,9
0.01,100,0,1011,685
0.01,100,1,16,12
0.01,100,2,986,780
0.01,100,3,14,9
0.01,100,4,1026,991
0.01,100,5,17,13
0.01,100,6,955,596
0.01,100,7,10,3
0.01,100,8,987,756
0.01,100,9,19,16
0.01,100,10,950,854
0.01,100,11,9,7
0.01,101,0,1047,695
0.01,101,1,12,6
0.01,101,2,1008,826
0.01,101,3,14,9
0.01,101,4,987,966
0.01,101,5,16,13
0.01,101,6,936,556
0.01,101,7,11,8
0.01,101,8,1004,753
0.01,101,9,13,8
0.01,101,10,942,841
0.01,101,11,10,8
0.01,102,0,968,623
0.01,102,1,13,6
0.01,102,2,977,816
0.01,102,3,10,6
0.01,102,4,987,963
0.01,102,5,12,11
0.01,102,6,991,597
0.01,102,7,19,10
0.01,102,8,1037,761
0.01,102,9,10,7
0.01,102,10,964,880
0.01,102,11,12,8
0.01,103,0,1002,664
0.01,103,1,7,4
0.01,103,2,979,794
0.01,103,3,11,7
0.01,103,4,1020,987
0.01,103,5,10,10
0.01,103,6,912,574
0.01,103,7,6,2
0.01,103,8,1030,785
0.01,103,9,15,9
0.01,103,10,997,903
0.01,103,11,11,8
0.01,104,0,1000,653
0.01,104,1,9,5
0.01,104,2,984,827
0.01,104,3,13,8
0.01,104,4,963,939
0.01,104,5,12,9
0.01,104,6,991,597
0.01,104,7,10,6
0.01,104,8,1010,764
0.01,104,9,13,6
0.01,104,10,985,894
0.01,104,11,10,9
0.01,105,0,983,654
0.01,105,1,6,3
0.01,105,2,1010,825
0.01,105,3,7,4
0.01,105,4,1012,976
0.01,105,5,11,7
0.01,105,6,971,587
0.01,105,7,12,6
0.01,105,8,984,752
0.01,105,9,8,5
0.01,105,10,986,893
0.01,105,11,10,8
0.01,106,0,972,649
0.01,106,1,16,4
0.01,106,2,984,807
0.01,106,3,7,6
0.01,106,4,1017,985
0.01,106,5,11,7
0.01,106,6,941,582
0.01,106,7,7,2
0.01,106,8,1029,792
0.01,106,9,12,9
0.01,106,10,995,912
0.01,106,11,9,6
0.01,107,0,1015,703
0.01,107,1,10,3
0.01,107,2,967,819
0.01,107,3,18,12
0.01,107,4,954,922
0.01,107,5,8,4
0.01,107,6,1013,600
0.01,107,7,6,2
0.01,107,8,994,736
0.01,107,9,8,5
0.01,107,10,999,906
0.01,107,11,8,7
0.01,108,0,1001,662
0.01,108,1,6,3
0.01,108,2,1002,809
0.01,108,3,6,3
0.01,108,4,973,950
0.01,108,5,9,5
0.01,108,6,1008,622
0.01,108,7,10,5
0.01,108,8,1004,773
0.01,108,9,21,14
0.01,108,10,953,859
0.01,108,11,7,6
0.01,109,0,985,639
0.01,109,1,12,6
0.01,109,2,982,810
0.01,109,3,7,2
0.01,109,4,976,944
0.01,109,5,10,6
0.01,109,6,1002,602
0.01,109,7,7,3
0.01,109,8,931,699
0.01,109,9,10,6
0.01,109,10,1066,984
0.01,109,11,12,10
0.01,110,0,1019,706
0.01,110,1,8,5
0.01,110,2,1005,812
0.01,110,3,11,5
0.01,110,4,961,934
0.01,110,5,10,7
0.01,110,6,1001,610
0.01,110,7,11,6
0.01,110,8,979,737
0.01,110,9,9,4
0.01,110,10,975,885
0.01,110,11,11,9
0.01,111,0,993,679
0.01,111,1,10,6
0.01,111,2,997,819
0.01,111,3,6,4
0.01,111,4,996,959
0.01,111,5,9,5
0.01,111,6,1035,623
0.01,111,7,9,3
0.01,111,8,945,723
0.01,111,9,8,6
0.01,111,10,981,888
0.01,111,11,11,10
0.01,112,0,949,651
0.01,112,1,13,9
0.01,112,2,994,808
0.01,112,3,10,5
0.01,112,4,994,969
0.01,112,5,8,8
0.01,112,6,1051,634
0.01,112,7,13,6
0.01,112,8,925,698
0.01,112,9,18,11
0.01,112,10,1015,913
0.01,112,11,10,7
0.01,113,0,987,679
0.01,113,1,7,4
0.01,113,2,1013,847
0.01,113,3,21,11
0.01,113,4,1012,978
0.01,113,5,5,4
0.01,113,6,1001,597
0.01,113,7,10,8
0.01,113,8,974,751
0.01,113,9,8,4
0.01,113,10,951,872
0.01,113,11,11,4
0.01,114,0,933,619
0.01,114,1,9,6
0.01,114,2,1022,835
0.01,114,3,11,5
0.01,114,4,1001,976
0.01,114,5,14,12
0.01,114,6,993,609
0.01,114,7,4,0
0.01,114,8,1024,796
0.01,114,9,8,2
0.01,114,10,962,884
0.01,114,11,19,16
0.01,115,0,1012,676
0.01,115,1,10,6
0.01,115,2,977,818
0.01,115,3,6,4
0.01,115,4,1015,972
0.01,115,5,7,4
0.01,115,6,1005,613
0.01,115,7,7,4
0.01,115,8,994,779
0.01,115,9,9,7
0.01,115,10,947,849
0.01,115,11,11,8
0.01,116,0,952,670
0.01,116,1,16,7
0.01,116,2,928,773
0.01,116,3,11,6
0.01,116,4,1005,977
0.01,116,5,9,8
0.01,116,6,1036,642
0.01,116,7,7,5
0.01,116,8,960,720
0.01,116,9,5,0
0.01,116,10,1062,967
0.01,116,11,9,6
0.01,117,0,1011,658
0.01,117,1,11,5
0.01,117,2,984,824
0.01,117,3,8,6
0.01,117,4,1018,990
0.01,117,5,7,7
0.01,117,6,972,614
0.01,117,7,8,5
0.01,117,8,940,700
0.01,117,9,14,8
0.01,117,10,1013,924
0.01,117,11,14,8
0.01,118,0,1000,650
0.01,118,1,10,5
0.01,118,2,952,783
0.01,118,3,15,8
0.01,118,4,980,956
0.01,118,5,6,4
0.01,118,6,986,610
0.01,118,7,9,4
0.01,118,8,1013,775
0.01,118,9,10,8
0.01,118,10,1008,913
0.01,118,11,11,9
0.01,119,0,926,621
0.01,119,1,13,4
0.01,119,2,969,768
0.01,119,3,4,4
0.01,119,4,1056,1022
0.01,119,5,10,3
0.01,119,6,1076,667
0.01,119,7,13,8
0.01,119,8,939,715
0.01,119,9,11,7
0.01,119,10,974,895
0.01,119,11,9,6
0.01,120,0,999,650
0.01,120,1,8,2
0.01,120,2,1007,809
0.01,120,3,10,7
0.01,120,4,1005,981
0.01,120,5,17,10
0.01,120,6,1021,615
0.01,120,7,9,4
0.01,120,8,965,753
0.01,120,9,10,6
0.01,120,10,941,848
0.01,120,11,8,8
0.01,121,0,1024,705
0.01,121,1,13,6
0.01,121,2,994,829
0.01,121,3,12,8
0.01,121,4,992,957
0.01,121,5,7,5
0.01,121,6,937,569
0.01,121,7,11,6
0.01,121,8,1040,767
0.01,121,9,12,9
0.01,121,10,948,869
0.01,121,11,10,8
0.01,122,0,984,665
0.01,122,1,9,2
0.01,122,2,960,799
0.01,122,3,10,6
0.01,122,4,967,940
0.01,122,5,15,9
0.01,122,6,1051,654
0.01,122,7,11,4
0.01,122,8,1021,768
0.01,122,9,13,7
0.01,122,10,950,852
0.01,122,11,9,8
0.01,123,0,1043,670
0.01,123,1,7,4
0.01,123,2,985,794
0.01,123,3,13,9
0.01,123,4,1022,988
0.01,123,5,13,10
0.01,123,6,988,603
0.01,123,7,7,5
0.01,123,8,946,732
0.01,123,9,12,7
0.01,123,10,953,872
0.01,123,11,11,7
0.01,124,0,988,702
0.01,124,1,7,3
0.01,124,2,1013,828
0.01,124,3,9,6
0.01,124,4,1003,972
0.01,124,5,18,13
0.01,124,6,958,590
0.01,124,7,10,7
0.01,124,8,997,719
0.01,124,9,5,3
0.01,124,10,987,888
0.01,124,11,5,3
0.01,125,0,998,663
0.01,125,1,9,3
0.01,125,2,997,815
0.01,125,3,12,7
0.01,125,4,1004,979
0.01,125,5,11,7
0.01,125,6,931,573
0.01,125,7,13,7
0.01,125,8,1018,786
0.01,125,9,8,2
0.01,125,10,997,900
0.01,125,11,2,1
0.01,126,0,934,626
0.01,126,1,6,2
0.01,126,2,1090,869
0.01,126,3,6,2
0.01,126,4,1015,983
0.01,126,5,12,9
0.01,126,6,971,606
0.01,126,7,9,4
0.01,126,8,967,751
0.01,126,9,6,1
0.01,126,10,972,886
0.01,126,11,12,11
0.01,127,0,983,646
0.01,127,1,8,3
0.01,127,2,1030,828
0.01,127,3,10,5
0.01,127,4,923,891
0.01,127,5,8,7
0.01,127,6,956,616
0.01,127,7,7,5
0.01,127,8,970,742
0.01,127,9,14,9
0.01,127,10,1082,979
0.01,127,11,9,7
0.01,128,0,1016,668
0.01,128,1,9,7
0.01,128,2,1013,803
0.01,128,3,10,2
0.01,128,4,995,968
0.01,128,5,13,12
0.01,128,6,953,563
0.01,128,7,11,5
0.01,128,8,975,749
0.01,128,9,17,9
0.01,128,10,983,908
0.01,128,11,5,3
0.01,129,0,1008,677
0.01,129,1,14,9
0.01,129,2,960,795
0.01,129,3,8,4
0.01,129,4,953,933
0.01,129,5,5,2
0.01,129,6,1004,597
0.01,129,7,12,5
0.01,129,8,987,742
0.01,129,9,8,7
0.01,129,10,1029,937
0.01,129,11,12,8
0.01,130,0,1023,675
0.01,130,1,8,5
0.01,130,2,973,793
0.01,130,3,9,5
0.01,130,4,959,929
0.01,130,5,12,7
0.01,130,6,973,582
0.01,130,7,12,4
0.01,130,8,1042,806
0.01,130,9,15,10
0.01,130,10,965,888
0.01,130,11,9,8
0.01,131,0,1007,666
0.01,131,1,10,3
0.01,131,2,993,828
0.01,131,3,17,8
0.01,131,4,1011,990
0.01,131,5,11,7
0.01,131,6,987,605
0.01,131,7,6,3
0.01,131,8,1005,787
0.01,131,9,14,11
0.01,131,10,933,856
0.01,131,11,6,5
0.01,132,0,954,648
0.01,132,1,12,4
0.01,132,2,1014,829
0.01,132,3,15,10
0.01,132,4,1048,1014
0.01,132,5,7,3
0.01,132,6,1032,627
0.01,132,7,7,3
0.01,132,8,915,680
0.01,132,9,15,10
0.01,132,10,978,886
0.01,132,11,3,2
0.01,133,0,1059,725
0.01,133,1,9,6
0.01,133,2,987,814
0.01,133,3,8,5
0.01,133,4,984,953
0.01,133,5,12,8
0.01,133,6,1009,637
0.01,133,7,10,7
0.01,133,8,942,733
0.01,133,9,12,5
0.01,133,10,961,885
0.01,133,11,7,5
0.01,134,0,988,653
0.01,134,1,8,3
0.01,134,2,1031,847
0.01,134,3,9,6
0.01,134,4,1008,968
0.01,134,5,5,4
0.01,134,6,958,584
0.01,134,7,5,1
0.01,134,8,982,752
0.01,134,9,6,3
0.01,134,10,989,902
0.01,134,11,11,8
0.01,135,0,1018,692
0.01,135,1,14,6
0.01,135,2,1062,865
0.01,135,3,7,4
0.01,135,4,982,950
0.01,135,5,10,7
0.01,135,6,965,555
0.01,135,7,14,6
0.01,135,8,952,728
0.01,135,9,16,10
0.01,135,10,950,854
0.01,135,11,10,8
0.01,136,0,996,687
0.01,136,1,6,3
0.01,136,2,970,811
0.01,136,3,10,3
0.01,136,4,1050,1022
0.01,136,5,7,5
0.01,136,6,964,600
0.01,136,7,7,3
0.01,136,8,970,736
0.01,136,9,11,7
0.01,136,10,998,905
0.01,136,11,11,8
0.01,137,0,1002,701
0.01,137,1,9,8
0.01,137,2,1011,826
0.01,137,3,10,4
0.01,137,4,1007,978
0.01,137,5,5,5
0.01,137,6,967,620
0.01,137,7,12,3
0.01,137,8,959,736
0.01,137,9,7,5
0.01,137,10,1001,894
0.01,137,11,10,10
0.01,138,0,990,674
0.01,138,1,10,4
0.01,138,2,1000,777
0.01,138,3,7,4
0.01,138,4,957,938
0.01,138,5,9,4
0.01,138,6,1008,609
0.01,138,7,9,4
0.01,138,8,1021,781
0.01,138,9,8,4
0.01,138,10,968,879
0.01,138,11,13,11
0.01,139,0,990,663
0.01,139,1,7,1
0.01,139,2,940,754
0.01,139,3,6,3
0.01,139,4,971,945
0.01,139,5,14,7
0.01,139,6,976,599
0.01,139,7,7,4
0.01,139,8,996,781
0.01,139,9,8,7
0.01,139,10,1076,984
0.01,139,11,9,5
0.01,140,0,1008,676
0.01,140,1,12,3
0.01,140,2,969,812
0.01,140,3,10,6
0.01,140,4,1014,977
0.01,140,5,7,6
0.01,140,6,1065,645
0.01,140,7,11,8
0.01,140,8,925,677
0.01,140,9,10,6
0.01,140,10,963,881
0.01,140,11,6,3
0.01,141,0,979,617
0.01,141,1,10,4
0.01,141,2,1018,849
0.01,141,3,8,4
0.01,141,4,984,960
0.01,141,5,12,6
0.01,141,6,1011,621
0.01,141,7,13,2
0.01,141,8,1002,762
0.01,141,9,7,6
0.01,141,10,950,870
0.01,141,11,6,6
0.01,142,0,985,653
0.01,142,1,11,3
0.01,142,2,928,756
0.01,142,3,15,7
0.01,142,4,1008,983
0.01,142,5,9,4
0.01,142,6,1008,614
0.01,142,7,13,4
0.01,142,8,986,739
0.01,142,9,12,8
0.01,142,10,1017,936
0.01,142,11,8,7
0.01,143,0,966,633
0.01,143,1,10,4
0.01,143,2,1005,827
0.01,143,3,14,8
0.01,143,4,1015,979
0.01,143,5,9,9
0.01,143,6,975,601
0.01,143,7,12,6
0.01,143,8,973,742
0.01,143,9,12,9
0.01,143,10,993,905
0.01,143,11,16,14
0.01,144,0,967,645
0.01,144,1,8,4
0.01,144,2,985,794
0.01,144,3,6,4
0.01,144,4,1028,1000
0.01,144,5,7,3
0.01,144,6,1019,637
0.01,144,7,5,3
0.01,144,8,965,738
0.01,144,9,13,9
0.01,144,10,991,904
0.01,144,11,6,5
0.01,145,0,1023,664
0.01,145,1,14,7
0.01,145,2,948,787
0.01,145,3,11,6
0.01,145,4,969,946
0.01,145,5,8,5
0.01,145,6,1035,641
0.01,145,7,9,2
0.01,145,8,970,729
0.01,145,9,1,0
0.01,145,10,1002,914
0.01,145,11,10,10
0.01,146,0,971,642
0.01,146,1,9,3
0.01,146,2,969,791
0.01,146,3,7,4
0.01,146,4,969,949
0.01,146,5,6,3
0.01,146,6,967,570
0.01,146,7,9,3
0.01,146,8,1021,783
0.01,146,9,14,9
0.01,146,10,1049,960
0.01,146,11,9,6
0.01,147,0,1053,731
0.01,147,1,11,2
0.01,147,2,976,826
0.01,147,3,8,5
0.01,147,4,947,925
0.01,147,5,9,5
0.01,147,6,964,591
0.01,147,7,7,3
0.01,147,8,1002,769
0.01,147,9,6,5
0.01,147,10,1001,904
0.01,147,11,16,11
0.01,148,0,1010,638
0.01,148,1,12,4
0.01,148,2,1017,853
0.01,148,3,15,9
0.01,148,4,988,962
0.01,148,5,11,8
0.01,148,6,987,597
0.01,148,7,21,10
0.01,148,8,946,725
0.01,148,9,16,7
0.01,148,10,971,899
0.01,148,11,6,6
0.01,149,0,981,631
0.01,149,1,8,4
0.01,149,2,979,795
0.01,149,3,19,12
0.01,149,4,1021,994
0.01,149,5,13,9
0.01,149,6,943,582
0.01,149,7,12,6
0.01,149,8,999,759
0.01,149,9,13,9
0.01,149,10,998,904
0.01,149,11,14,10
0.01,150,0,935,596
0.01,150,1,13,6
0.01,150,2,987,819
0.01,150,3,12,8
0.01,150,4,997,972
0.01,150,5,8,5
0.01,150,6,997,606
0.01,150,7,11,4
0.01,150,8,997,762
0.01,150,9,10,5
0.01,150,10,1022,943
0.01,150,11,11,7
0.01,151,0,1009,705
0.01,151,1,12,4
0.01,151,2,1014,824
0.01,151,3,10,7
0.01,151,4,928,903
0.01,151,5,9,7
0.01,151,6,1029,602
0.01,151,7,15,5
0.01,151,8,995,772
0.01,151,9,7,3
0.01,151,10,955,875
0.01,151,11,17,13
0.01,152,0,992,671
0.01,152,1,5,3
0.01,152,2,1002,817
0.01,152,3,12,9
0.01,152,4,975,942
0.01,152,5,14,9
0.01,152,6,996,606
0.01,152,7,14,7
0.01,152,8,969,723
0.01,152,9,15,9
0.01,152,10,993,894
0.01,152,11,13,11
0.01,153,0,948,614
0.01,153,1,9,4
0.01,153,2,927,763
0.01,153,3,11,7
0.01,153,4,1059,1032
0.01,153,5,17,13
0.01,153,6,1012,642
0.01,153,7,13,5
0.01,153,8,977,749
0.01,153,9,9,6
0.01,153,10,1012,907
0.01,153,11,6,5
0.01,154,0,999,683
0.01,154,1,7,5
0.01,154,2,952,776
0.01,154,3,6,2
0.01,154,4,991,953
0.01,154,5,14,12
0.01,154,6,995,571
0.01,154,7,17,5
0.01,154,8,1007,792
0.01,154,9,2,1
0.01,154,10,997,917
0.01,154,11,13,11
0.01,155,0,966,618
0.01,155,1,9,2
0.01,155,2,1033,866
0.01,155,3,12,4
0.01,155,4,953,922
0.01,155,5,9,6
0.01,155,6,998,600
0.01,155,7,12,4
0.01,155,8,991,739
0.01,155,9,9,7
0.01,155,10,1001,904
0.01,155,11,7,4
0.01,156,0,1001,688
0.01,156,1,6,0
0.01,156,2,979,794
0.01,156,3,12,6
0.01,156,4,1002,981
0.01,156,5,16,16
0.01,156,6,1009,603
0.01,156,7,13,6
0.01,156,8,951,731
0.01,156,9,9,6
0.01,156,10,993,915
0.01,156,11,9,8
0.01,157,0,960,669
0.01,157,1,9,2
0.01,157,2,992,807
0.01,157,3,14,9
0.01,157,4,958,938
0.01,157,5,14,11
0.01,157,6,1045,632
0.01,157,7,5,3
0.01,157,8,977,735
0.01,157,9,14,9
0.01,157,10,996,911
0.01,157,11,16,13
0.01,158,0,1004,672
0.01,158,1,12,3
0.01,158,2,1060,866
0.01,158,3,18,12
0.01,158,4,929,896
0.01,158,5,10,9
0.01,158,6,960,574
0.01,158,7,5,4
0.01,158,8,957,743
0.01,158,9,8,5
0.01,158,10,1025,937
0.01,158,11,12,11
0.01,159,0,976,675
0.01,159,1,9,6
0.01,159,2,958,796
0.01,159,3,9,5
0.01,159,4,996,970
0.01,159,5,6,2
0.01,159,6,1003,613
0.01,159,7,10,2
0.01,159,8,1009,768
0.01,159,9,12,7
0.01,159,10,997,907
0.01,159,11,15,13
0.01,160,0,1000,657
0.01,160,1,9,4
0.01,160,2,1003,808
0.01,160,3,9,4
0.01,160,4,1012,981
0.01,160,5,10,7
0.01,160,6,987,602
0.01,160,7,7,6
0.01,160,8,965,751
0.01,160,9,9,6
0.01,160,10,981,892
0.01,160,11,8,7
0.01,161,0,985,648
0.01,161,1,8,3
0.01,161,2,978,785
0.01,161,3,7,3
0.01,161,4,973,942
0.01,161,5,10,8
0.01,161,6,992,584
0.01,161,7,11,6
0.01,161,8,1003,755
0.01,161,9,12,8
0.01,161,10,1016,916
0.01,161,11,5,3
0.01,162,0,982,648
0.01,162,1,11,4
0.01,162,2,979,793
0.01,162,3,11,9
0.01,162,4,1001,965
0.01,162,5,11,8
0.01,162,6,1023,632
0.01,162,7,12,6
0.01,162,8,940,712
0.01,162,9,5,2
0.01,162,10,1016,912
0.01,162,11,9,5
0.01,163,0,974,670
0.01,163,1,10,4
0.01,163,2,973,788
0.01,163,3,10,5
0.01,163,4,1022,984
0.01,163,5,10,6
0.01,163,6,1014,628
0.01,163,7,14,8
0.01,163,8,989,740
0.01,163,9,10,7
0.01,163,10,962,879
0.01,163,11,12,11
0.01,164,0,975,662
0.01,164,1,9,3
0.01,164,2,996,816
0.01,164,3,16,7
0.01,164,4,1031,1008
0.01,164,5,6,5
0.01,164,6,976,584
0.01,164,7,13,3
0.01,164,8,939,710
0.01,164,9,11,6
0.01,164,10,1016,916
0.01,164,11,12,10
0.01,165,0,994,678
0.01,165,1,12,6
0.01,165,2,992,825
0.01,165,3,17,10
0.01,165,4,979,958
0.01,165,5,11,7
0.01,165,6,985,594
0.01,165,7,14,7
0.01,165,8,1013,778
0.01,165,9,11,5
0.01,165,10,954,884
0.01,165,11,18,14
0.01,166,0,1039,710
0.01,166,1,11,6
0.01,166,2,944,796
0.01,166,3,11,7
0.01,166,4,1015,986
0.01,166,5,8,7
0.01,166,6,1029,659
0.01,166,7,15,8
0.01,166,8,952,711
0.01,166,9,15,8
0.01,166,10,957,875
0.01,166,11,4,4
0.01,167,0,961,631
0.01,167,1,10,4
0.01,167,2,961,794
0.01,167,3,9,6
0.01,167,4,988,967
0.01,167,5,15,10
0.01,167,6,993,583
0.01,167,7,10,6
0.01,167,8,1047,807
0.01,167,9,10,8
0.01,167,10,988,898
0.01,167,11,8,6
0.01,168,0,1010,703
0.01,168,1,13,10
0.01,168,2,969,773
0.01,168,3,9,4
0.01,168,4,969,930
0.01,168,5,6,6
0.01,168,6,984,611
0.01,168,7,13,6
0.01,168,8,999,765
0.01,168,9,8,5
0.01,168,10,1014,934
0.01,168,11,6,5
0.01,169,0,984,665
0.01,169,1,10,6
0.01,169,2,1036,851
0.01,169,3,7,3
0.01,169,4,1029,998
0.01,169,5,14,9
0.01,169,6,959,580
0.01,169,7,9,6
0.01,169,8,949,709
0.01,169,9,14,5
0.01,169,10,972,876
0.01,169,11,17,15
0.01,170,0,947,632
0.01,170,1,5,2
0.01,170,2,965,794
0.01,170,3,11,7
0.01,170,4,995,968
0.01,170,5,10,6
0.01,170,6,992,595
0.01,170,7,7,6
0.01,170,8,994,743
0.01,170,9,6,2
0.01,170,10,1057,967
0.01,170,11,11,10
0.01,171,0,953,671
0.01,171,1,10,3
0.01,171,2,971,803
0.01,171,3,10,7
0.01,171,4,1010,977
0.01,171,5,14,11
0.01,171,6,1032,664
0.01,171,7,12,5
0.01,171,8,1005,768
0.01,171,9,7,5
0.01,171,10,962,882
0.01,171,11,14,11
0.01,172,0,949,653
0.01,172,1,11,7
0.01,172,2,995,830
0.01,172,3,9,5
0.01,172,4,1000,973
0.01,172,5,7,5
0.01,172,6,1005,625
0.01,172,7,9,4
0.01,172,8,1029,788
0.01,172,9,12,9
0.01,172,10,968,884
0.01,172,11,6,4
0.01,173,0,965,650
0.01,173,1,8,3
0.01,173,2,1015,839
0.01,173,3,11,8
0.01,173,4,969,949
0.01,173,5,14,10
0.01,173,6,981,601
0.01,173,7,11,6
0.01,173,8,1039,799
0.01,173,9,10,7
0.01,173,10,966,877
0.01,173,11,11,10
0.01,174,0,967,671
0.01,174,1,16,5
0.01,174,2,1047,852
0.01,174,3,14,10
0.01,174,4,954,911
0.01,174,5,9,9
0.01,174,6,974,587
0.01,174,7,7,5
0.01,174,8,970,744
0.01,174,9,12,7
0.01,174,10,1018,921
0.01,174,11,12,7
0.01,175,0,1005,668
0.01,175,1,6,3
0.01,175,2,985,801
0.01,175,3,8,7
0.01,175,4,973,947
0.01,175,5,8,6
0.01,175,6,981,581
0.01,175,7,12,4
0.01,175,8,975,761
0.01,175,9,7,6
0.01,175,10,1027,935
0.01,175,11,13,11
0.01,176,0,1029,668
0.01,176,1,15,7
0.01,176,2,962,794
0.01,176,3,7,5
0.01,176,4,964,931
0.01,176,5,9,6
0.01,176,6,1031,615
0.01,176,7,6,3
0.01,176,8,932,735
0.01,176,9,12,7
0.01,176,10,1024,927
0.01,176,11,9,6
0.01,177,0,1011,704
0.01,177,1,11,6
0.01,177,2,980,821
0.01,177,3,7,3
0.01,177,4,964,936
0.01,177,5,4,4
0.01,177,6,1024,632
0.01,177,7,8,7
0.01,177,8,1041,791
0.01,177,9,8,5
0.01,177,10,933,858
0.01,177,11,9,8
0.01,178,0,950,649
0.01,178,1,3,1
0.01,178,2,1000,845
0.01,178,3,12,7
0.01,178,4,994,969
0.01,178,5,12,11
0.01,178,6,1040,633
0.01,178,7,15,9
0.01,178,8,982,743
0.01,178,9,12,8
0.01,178,10,970,883
